headline,date,doc_type,material_type,news_desk,section,keywords,url,id,byline
Interpreting the Theater Without Speaking a Word,2000-12-27,article,News,The Arts/Cultural Desk,Theater,"['Deafness', 'Sign Language', 'Theater']",https://www.nytimes.com/2000/12/27/theater/interpreting-the-theater-without-speaking-a-word.html,nyt://article/3193b798-b050-50ee-b246-667c26436f71,By Robin Pogrebin
High Court Voids Charges For Pinochet; Sets New Date,2000-12-21,article,News,Foreign Desk,World,['Kidnapping'],https://www.nytimes.com/2000/12/21/world/high-court-voids-charges-for-pinochet-sets-new-date.html,nyt://article/55fe5fd9-46bf-539b-baab-e696fb7a8d2b,By Clifford Krauss
Lab Invents a Jackhammer That New Yorkers May Be Able to Sleep Through,2000-11-10,article,News,Metropolitan Desk,New York,"['Sidewalks', 'Roads and Traffic', 'Noise', 'JACKHAMMERS']",https://www.nytimes.com/2000/11/10/nyregion/lab-invents-a-jackhammer-that-new-yorkers-may-be-able-to-sleep-through.html,nyt://article/b6b00d98-f71c-52cb-9b5f-4ed5dd575177,By Tina Kelley
Secular Passions in the Cloistered Life,2000-11-05,article,Review,New Jersey Weekly Desk,New York,"['Reviews', 'Theater']",https://www.nytimes.com/2000/11/05/nyregion/theater-review-secular-passions-in-the-cloistered-life.html,nyt://article/cae7bda2-ed9e-5d03-bbfc-4331b5d84b13,By Carla Baranauckas
"Paid Notice: Deaths  BERNHEIM, LEONARD H., JR.",2000-09-21,article,Paid Death Notice,Classified,Archives,[],https://www.nytimes.com/2000/09/21/classified/paid-notice-deaths-bernheim-leonard-h-jr.html,nyt://article/47373d5f-751a-51ae-b6b1-918d4334c1b7,
"Paid Notice: Deaths  BERNHEIM, LEONARD H., JR.",2000-09-02,article,Paid Death Notice,Classified,Archives,[],https://www.nytimes.com/2000/09/02/classified/paid-notice-deaths-bernheim-leonard-h-jr.html,nyt://article/36929af5-23ff-5393-b9a4-b802624d8d40,
"Put Through the Mill, Yet Gilbert and Sullivan Still",2000-08-13,article,News,Arts and Leisure Desk,Arts,"['Reviews', 'Opera']",https://www.nytimes.com/2000/08/13/arts/theater-put-through-the-mill-yet-gilbert-and-sullivan-still.html,nyt://article/5059b41f-db3e-55f0-844a-4555cb5ade17,By Jonathan Mandell
"Paid Notice: Deaths  BERELSON, THELMA D.",2000-07-25,article,Paid Death Notice,Classified,Archives,[],https://www.nytimes.com/2000/07/25/classified/paid-notice-deaths-berelson-thelma-d.html,nyt://article/d26da7cc-e469-51b5-b679-d1a4cec4b971,
"Paid Notice: Deaths  BERELSON, THELMA D.",2000-07-24,article,Paid Death Notice,Classified Desk,Archives,[],https://www.nytimes.com/2000/07/24/classified/paid-notice-deaths-berelson-thelma-d.html,nyt://article/202643b3-fab7-54dd-8f0b-8b5d43296035,
Hall Opens Its Doors to a Star Once Shunned,2000-07-23,article,News,Sports Desk,Sports,"['Baseball', 'Biographical Information']",https://www.nytimes.com/2000/07/23/sports/hall-opens-its-doors-to-a-star-once-shunned.html,nyt://article/6f5816cc-34a7-5a90-b723-53ce3cb07082,By Joe Lapointe
"For Those Needing Health Services, Dialing 211 Could Be the Answer",2000-07-23,article,News,Westchester Weekly Desk,New York,"['States (US)', 'Medicine and Health']",https://www.nytimes.com/2000/07/23/nyregion/health-for-those-needing-health-services-dialing-211-could-be-the-answer.html,nyt://article/78bb332f-049b-584d-97e9-a5457e5cbecb,By Elsa Brenner
"Paid Notice: Deaths  BERELSON, THELMA D.",2000-07-23,article,Paid Death Notice,Classified,Archives,[],https://www.nytimes.com/2000/07/23/classified/paid-notice-deaths-berelson-thelma-d.html,nyt://article/9a64714b-551f-5721-9a0d-53e085cc727a,
Microsoft Sees Software 'Agent' as Way to Avoid Distractions,2000-07-17,article,News,Business/Financial Desk,Business Day,"['Statistics', 'Electronic Mail', 'COMPUTER SOFTWARE', 'Telephones and Telecommunications', 'Computers and the Internet']",https://www.nytimes.com/2000/07/17/business/technology-microsoft-sees-software-agent-as-way-to-avoid-distractions.html,nyt://article/9919870c-6269-5a75-aa2e-249388efbab0,By John Markoff
Union Thwarts Effort to Replace Teachers in School for Deaf,2000-07-02,article,News,Metropolitan Desk,New York,"['Principals (School)', 'Suspensions, Dismissals and Resignations', 'Deafness', 'LABOR', 'Education and Schools', 'Teachers and School Employees', 'Sign Language', 'Special Education (Handicapped)']",https://www.nytimes.com/2000/07/02/nyregion/union-thwarts-effort-to-replace-teachers-in-school-for-deaf.html,nyt://article/45b78654-0b63-5b29-9f8a-da6b32579304,By Lynette Holloway
From Deep Silence to Birdsong and Car Horns,2000-06-11,article,News,Long Island Weekly Desk,New York,"['Deafness', 'Implants']",https://www.nytimes.com/2000/06/11/nyregion/from-deep-silence-to-birdsong-and-car-horns.html,nyt://article/e1f5e5a0-c004-546f-aae5-e59340487a46,By Joan Swirsky
"Whodunit? A Professor Turned Novelist, That's Who",2000-06-07,article,News,The Arts/Cultural Desk,Books,"['Books and Literature', 'Biographical Information']",https://www.nytimes.com/2000/06/07/books/arts-abroad-whodunit-a-professor-turned-novelist-that-s-who.html,nyt://article/47e1b2d2-7b45-5e09-af1d-a1bb4932e289,By Larry Rohter
Screeching Won't Come to Halt; Dangerous Noise Levels Persist in the Subway System,2000-05-26,article,News,Metropolitan Desk,New York,"['Subways', 'Transit Systems', 'Noise', 'Law and Legislation']",https://www.nytimes.com/2000/05/26/nyregion/screeching-won-t-come-halt-dangerous-noise-levels-persist-subway-system.html,nyt://article/e76c43d6-538b-550d-acfe-144d33305b70,By Randy Kennedy
"AT HOME WITH -- Betty Friedan; Beyond Mystique, A Frank Memoir",2000-05-11,article,News,House & Home/Style Desk,Home & Garden,"['Books and Literature', 'Biographical Information']",https://www.nytimes.com/2000/05/11/garden/at-home-with-betty-friedan-beyond-mystique-a-frank-memoir.html,nyt://article/a7925261-e9eb-5e87-a7aa-266d4ab2b520,By Alex Witchel
Muscling Into the Hall To Submit to The 'Ring',2000-05-09,article,News,The Arts/Cultural Desk,Arts,"['Reviews', 'Opera']",https://www.nytimes.com/2000/05/09/arts/critic-s-notebook-muscling-into-the-hall-to-submit-to-the-ring.html,nyt://article/df89985f-467e-59d0-ac58-24e6c7228671,By Bernard Holland
Don't Tell Papa: I Got Married Before Sister Did,2000-05-03,article,Review,The Arts/Cultural Desk,Arts,"['Reviews', 'Opera']",https://www.nytimes.com/2000/05/03/arts/opera-review-don-t-tell-papa-i-got-married-before-sister-did.html,nyt://article/54b3ba91-3f39-57d7-b3d3-57423b5cf3e6,By Anthony Tommasini
2 Hospitals Agree to Interpreters for Deaf,2000-05-02,article,News,Metropolitan Desk,New York,"['Deafness', 'Suits and Litigation', 'Medicine and Health', 'Hospitals', 'Handicapped']",https://www.nytimes.com/2000/05/02/nyregion/2-hospitals-agree-to-interpreters-for-deaf.html,nyt://article/6553e181-91aa-5a7a-9183-bc2e938c118b,By Jennifer Steinhauer
Southampton Is Can-Do Town In Handicapped Accessibility,2000-04-30,article,News,Long Island Weekly Desk,New York,['Handicapped'],https://www.nytimes.com/2000/04/30/nyregion/southampton-is-can-do-town-in-handicapped-accessibility.html,nyt://article/01bae6de-3787-5ef0-a9ea-de620c1f2f2f,By Linda Saslow
Seeking Mute Button For Urban Din,2000-04-14,article,News,Metropolitan Desk,New York,"['Deafness', 'Noise', 'Tests and Testing', 'Ears and Hearing', 'INTERNATIONAL NOISE AWARENESS DAY']",https://www.nytimes.com/2000/04/14/nyregion/nyc-seeking-mute-button-for-urban-din.html,nyt://article/d7662a87-92db-570d-93a3-faa51715e435,By Clyde Haberman
Hearing Implant With a Gentle Touch,2000-04-13,article,News,Circuits,Technology,"['Implants', 'Research', 'Cochlea (Ear Part)', 'Ears and Hearing']",https://www.nytimes.com/2000/04/13/technology/what-s-next-hearing-implant-with-a-gentle-touch.html,nyt://article/67a51f8e-cdcf-51c3-b5fe-420973503e1d,By Daniel Sorid
Letters to the Editor,2000-04-13,article,News,None,Technology,[],https://www.nytimes.com/2000/04/13/technology/letters-to-the-editor.html,nyt://article/866acc57-1bb5-54e9-a7c2-e3f8796962cd,By
"Paid Notice: Deaths  ENGELMAN, EDMUND",2000-04-12,article,Paid Death Notice,Classified,Archives,[],https://www.nytimes.com/2000/04/12/classified/paid-notice-deaths-engelman-edmund.html,nyt://article/0ccc6f89-8946-56f0-a98a-0243ca7fafbc,
Radio Daze,2000-04-09,article,Review,Book Review Desk,Books,"['Reviews', 'Books and Literature']",https://www.nytimes.com/2000/04/09/books/radio-daze.html,nyt://article/8c7eaf33-f1b3-55cd-bb68-97c416ba398a,By Rick Marin
2 New Systems to Help Deaf and Blind at Movies,2000-03-27,article,News,Business/Financial Desk,Business Day,"['Deafness', 'MOTION PICTURES', 'Blindness']",https://www.nytimes.com/2000/03/27/business/media-2-new-systems-to-help-deaf-and-blind-at-movies.html,nyt://article/48b5ea80-83a4-5277-bdd1-46ddc365e4f3,By Thomas W. Holcomb Jr
Early Intervention for Babies' Ears,2000-02-29,article,News,Health & Fitness,Health,"['Babies', 'Children and Youth', 'Research', 'Ears and Hearing']",https://www.nytimes.com/2000/02/29/health/vital-signs-testing-early-intervention-for-babies-ears.html,nyt://article/aab6761c-3ed8-5084-accb-8602a356adb2,By Eric Nagourney
Tentative Get-to-Know-You Becomes Clamor of Voices,2000-02-10,article,News,Metropolitan Desk,New York,['Deafness'],https://www.nytimes.com/2000/02/10/nyregion/the-neediest-cases-tentative-get-to-know-you-becomes-clamor-of-voices.html,nyt://article/68d55d93-3053-52b6-83e6-23a81aa29689,By Robert Waddell
BUSINESS DIGEST,2000-01-31,article,Summary,Business/Financial Desk,Business Day,[],https://www.nytimes.com/2000/01/31/business/business-digest-596809.html,nyt://article/077be6b5-d2fd-5d9c-89df-047b4eac4853,
The Art of Reading Television,2000-01-31,article,News,Business/Financial Desk,Business Day,"['Deafness', 'Television', 'CAPTIONING', 'Ears and Hearing']",https://www.nytimes.com/2000/01/31/business/media-the-art-of-reading-television.html,nyt://article/305170c1-d59c-5ca8-9047-a6f2967cc0f9,By Thomas W. Holcomb Jr
Practical Traveler; Fewer Barriers For the Disabled,2000-01-30,article,News,Travel Desk,Travel,"['HOTELS AND MOTELS', 'Travel and Vacations', 'Handicapped']",https://www.nytimes.com/2000/01/30/travel/practical-traveler-fewer-barriers-for-the-disabled.html,nyt://article/20fa48a7-5333-5359-bdb6-7ca1dc390576,By Betsy Wade
"The Host and His Harem; When Ted Field gives a party, the Playboy philosophy lives yet another day.",2000-01-09,article,News,Style Desk,Style,"['New Year', 'Parties (Social)']",https://www.nytimes.com/2000/01/09/style/host-his-harem-when-ted-field-gives-party-playboy-philosophy-lives-yet-another.html,nyt://article/6649324f-2251-5026-8992-a660bbbe4ea4,By Monique P. Yazigi
SHADOWS OF TORMENT/A special report.; Pinochet Case Reviving Voices of the Tortured,2000-01-03,article,Special Report,Foreign Desk,World,[],https://www.nytimes.com/2000/01/03/world/shadows-torment-special-report-pinochet-case-reviving-voices-tortured.html,nyt://article/213a40db-e24a-53c1-aa7d-e38546bd2760,By Clifford Krauss
Help and Understanding for Those Who Are Deaf and Addicted,1999-12-19,article,News,New Jersey Weekly Desk,New York,"['Alcohol Abuse', 'Deafness', 'Drug Abuse and Traffic']",https://www.nytimes.com/1999/12/19/nyregion/on-the-map-help-and-understanding-for-those-who-are-deaf-and-addicted.html,nyt://article/a7aa7113-5765-5ef3-bff7-83eeb3ba4cb2,By Karen Demasters
"Paid Notice: Deaths  VON ELM, CHARLES A.",1999-12-19,article,Paid Death Notice,Classified,Archives,[],https://www.nytimes.com/1999/12/19/classified/paid-notice-deaths-von-elm-charles-a.html,nyt://article/ca65ec47-acd8-59b8-856a-0a944af11e78,
The Way We Live Now: 12-19-99: The Ethicist; Road Worrier,1999-12-19,article,News,Magazine Desk,Magazine,"['Accidents and Safety', 'Roads and Traffic', 'Ethics', 'AGED', 'Telephones and Telecommunications']",https://www.nytimes.com/1999/12/19/magazine/the-way-we-live-now-12-19-99-the-ethicist-road-worrier.html,nyt://article/f5be320a-dccd-5d80-9637-8457320136ba,By Randy Cohen
"Joseph Heller, Darkly Surreal Novelist, Dies at 76",1999-12-14,article,Obituary; Biography,The Arts/Cultural Desk,Books,"['Books and Literature', 'Biographical Information', 'Deaths (Obituaries)']",https://www.nytimes.com/1999/12/14/books/joseph-heller-darkly-surreal-novelist-dies-at-76.html,nyt://article/26ed276f-c3bf-569d-acfd-b08ce751b504,By Richard Severo and Herbert Mitgang
"Irving Berelson: Lawyer and Philanthropist, 83",1999-12-13,article,Obituary; Biography,Metropolitan Desk,New York,"['Biographical Information', 'Deaths (Obituaries)']",https://www.nytimes.com/1999/12/13/nyregion/irving-berelson-lawyer-and-philanthropist-83.html,nyt://article/978c7bf9-050f-52f7-af8f-e7784bc41647,
"Paid Notice: Deaths  BERELSON, IRVING PASSON",1999-12-07,article,Paid Death Notice,Classified,Archives,[],https://www.nytimes.com/1999/12/07/classified/paid-notice-deaths-berelson-irving-passon.html,nyt://article/95db4676-b9b5-55ae-9f3d-10de82e992ad,
"Paid Notice: Deaths  BERELSON, IRVING PASSON",1999-12-06,article,Paid Death Notice,Classified,Archives,[],https://www.nytimes.com/1999/12/06/classified/paid-notice-deaths-berelson-irving-passon.html,nyt://article/cbe869d1-cbee-5657-809b-23ac56d77ee7,
Working the Charity Circuit Keeps This Chef's Plate Full,1999-11-17,article,News,Giving,Giving,"['Philanthropy', 'Restaurants', 'Cooking and Cookbooks', 'Biographical Information']",https://www.nytimes.com/1999/11/17/giving/working-the-charity-circuit-keeps-this-chef-s-plate-full.html,nyt://article/d75f461a-23bb-5168-98dd-0e3bc8aff0a2,By Regina Schrambling
"Paid Notice: Deaths  HOCHBERG, IRVING",1999-11-02,article,Paid Death Notice,Classified,Archives,[],https://www.nytimes.com/1999/11/02/classified/paid-notice-deaths-hochberg-irving.html,nyt://article/8f837d3d-103e-5b12-a281-80610ae33586,
Adding Wit to the Solemn World of Finance,1999-09-29,article,Biography,Metropolitan Desk,New York,"['Cartoons and Cartoonists', 'Biographical Information']",https://www.nytimes.com/1999/09/29/nyregion/public-lives-adding-wit-to-the-solemn-world-of-finance.html,nyt://article/1956928e-e82e-5c53-b4c2-ede01ac32b30,By Randal C. Archibold
"The Maestro as Midwife; As Conductor, Dennis Russell Davies Brings Life to a New Opera",1999-09-29,article,Series,The Arts/Cultural Desk,Arts,"['Surveys and Series', 'Opera']",https://www.nytimes.com/1999/09/29/arts/maestro-midwife-conductor-dennis-russell-davies-brings-life-new-opera.html,nyt://article/f3fe34d9-29d6-5adf-b6d0-06fb6ad0d72a,By Bruce Weber
"Q&A;/Gene Wilder; Stamford Inspires Life, and Work, of Actor",1999-09-26,article,Interview,Connecticut Weekly Desk,New York,"['Television', 'Biographical Information']",https://www.nytimes.com/1999/09/26/nyregion/qagene-wilder-stamford-inspires-life-and-work-of-actor.html,nyt://article/27d52173-710a-5a6d-afab-b53a5560ff7f,By Rosalie Stemer
Last Swing of Summer for Boys of Autumn,1999-09-12,article,News,Westchester Weekly Desk,New York,['Softball'],https://www.nytimes.com/1999/09/12/nyregion/last-swing-of-summer-for-boys-of-autumn.html,nyt://article/2f11ce0a-7f38-558d-a8be-24920800d0c3,By Sydney Ladensohn Stern
"The Wind in Your Hair, Your E-Mail on the Dash",1999-09-09,article,News,Circuits,Technology,"['Music', 'Automobiles', 'Electronic Mail', 'Weather', 'Roads and Traffic', 'Satellites', 'COMPACT DISKS', 'Voice Recognition Systems', 'Global Positioning System', 'Computers and the Internet']",https://www.nytimes.com/1999/09/09/technology/the-wind-in-your-hair-your-e-mail-on-the-dash.html,nyt://article/5330dca1-db23-50ca-80db-70bc89fca195,By Michel Marriott
Microsoft's New Dictionary Is Well-Thumbed by Rivals,1999-08-24,article,News,Business/Financial Desk,Business Day,"['Dictionaries', 'Computers and the Internet']",https://www.nytimes.com/1999/08/24/business/the-media-business-microsoft-s-new-dictionary-is-well-thumbed-by-rivals.html,nyt://article/35899388-b712-5c2c-ad05-c4c568dff372,By Doreen Carvajal
Hearing the Laughter in Women's Lives,1999-08-01,article,Review,New Jersey Weekly Desk,New York,"['Comedy and Humor', 'Contests and Prizes']",https://www.nytimes.com/1999/08/01/nyregion/comedy-hearing-the-laughter-in-women-s-lives.html,nyt://article/02338cac-040f-50ba-b0b2-8c1e955a60c4,By Karen Demasters
"With Implant, She Doesn't Miss a Beat",1999-08-01,article,News,Connecticut Weekly Desk,New York,"['Deafness', 'Transplants', 'Children and Youth', 'Meningitis']",https://www.nytimes.com/1999/08/01/nyregion/with-implant-she-doesn-t-miss-a-beat.html,nyt://article/1b9cc4d1-a44d-5c9f-a05a-0d0c4f3d22c4,By Leslie Chess Feller
"Paid Notice: Deaths  TASKA, MARGARET FORD",1999-07-21,article,Paid Death Notice,Classified,Archives,[],https://www.nytimes.com/1999/07/21/classified/paid-notice-deaths-taska-margaret-ford.html,nyt://article/26e438e7-214d-5909-8008-84f9ab1da0b8,
"Paid Notice: Deaths  MANDEL, HOWARD",1999-07-08,article,Paid Death Notice,Classified,Archives,[],https://www.nytimes.com/1999/07/08/classified/paid-notice-deaths-mandel-howard.html,nyt://article/cb050739-dc7f-5072-80a7-58a423971829,
"Paid Notice: Deaths  MANDEL, HOWARD",1999-07-07,article,Paid Death Notice,Classified,Archives,[],https://www.nytimes.com/1999/07/07/classified/paid-notice-deaths-mandel-howard.html,nyt://article/14d9c6bd-8ede-5184-beed-c4b72c749d4e,
"Paid Notice: Deaths  MANDEL, HOWARD",1999-07-06,article,Paid Death Notice,Classified,Archives,[],https://www.nytimes.com/1999/07/06/classified/paid-notice-deaths-mandel-howard.html,nyt://article/7bb5b813-dbbc-5322-be80-9c84f66ddc5b,
"Paid Notice: Deaths  MANDEL, HOWARD",1999-07-05,article,Paid Death Notice,Classified,Archives,[],https://www.nytimes.com/1999/07/05/classified/paid-notice-deaths-mandel-howard.html,nyt://article/d2e75c41-7554-5f5d-a4d2-dc3c6ec83115,
"Paid Notice: Deaths  MANDEL, HOWARD",1999-07-04,article,Paid Death Notice,Classified,Archives,[],https://www.nytimes.com/1999/07/04/classified/paid-notice-deaths-mandel-howard.html,nyt://article/c58e6bd0-c5b5-5032-8ad3-9dfc3b39d553,
"In Glen Cove, Matriarch of a Political Family",1999-07-04,article,Biography,Long Island Weekly Desk,New York,"['Music', 'Festivals', 'Deafness', 'MOTION PICTURES']",https://www.nytimes.com/1999/07/04/nyregion/long-island-journal-in-glen-cove-matriarch-of-a-political-family.html,nyt://article/eacbbc91-a305-57a4-a8f1-1968309a7324,By Marcelle S. Fischler
"Paid Notice: Deaths  MANDEL, HOWARD",1999-07-03,article,Paid Death Notice,Classified,Archives,[],https://www.nytimes.com/1999/07/03/classified/paid-notice-deaths-mandel-howard.html,nyt://article/d541b13d-ac20-554b-915e-8ea2fcd0ee3d,
"Paid Notice: Deaths  MANDEL, HOWARD",1999-07-02,article,Paid Death Notice,Classified,Archives,[],https://www.nytimes.com/1999/07/02/classified/paid-notice-deaths-mandel-howard.html,nyt://article/0afbded7-d8ee-59a7-8384-d1e417104ef6,
"Paid Notice: Deaths  MANDEL, HOWARD",1999-07-01,article,Paid Death Notice,Classified,Archives,[],https://www.nytimes.com/1999/07/01/classified/paid-notice-deaths-mandel-howard.html,nyt://article/b62b1e10-39fd-56a7-8677-f601074ab5a6,
"Paid Notice: Deaths  MANDEL, HOWARD",1999-06-30,article,Paid Death Notice,Classified,Archives,[],https://www.nytimes.com/1999/06/30/classified/paid-notice-deaths-mandel-howard.html,nyt://article/3c38b769-39a1-50da-9529-61c690db4f01,
"Paid Notice: Deaths  MANDEL, HOWARD",1999-06-29,article,Paid Death Notice,Classified,Archives,[],https://www.nytimes.com/1999/06/29/classified/paid-notice-deaths-mandel-howard.html,nyt://article/b7b5fe52-e8de-5cf8-ba3d-a981bfe04daa,
"Paid Notice: Deaths  MANDEL, HOWARD",1999-06-28,article,Paid Death Notice,Classified,Archives,[],https://www.nytimes.com/1999/06/28/classified/paid-notice-deaths-mandel-howard.html,nyt://article/6b6251e4-9d52-54fd-8617-c5f651f9d4ce,
"Paid Notice: Deaths  MANDEL, HOWARD",1999-06-27,article,Paid Death Notice,Classified,Archives,[],https://www.nytimes.com/1999/06/27/classified/paid-notice-deaths-mandel-howard.html,nyt://article/4e33aeff-eb69-5859-977c-270a42696196,
"Paid Notice: Deaths  MANDEL, HOWARD",1999-06-26,article,Paid Death Notice,Classified,Archives,[],https://www.nytimes.com/1999/06/26/classified/paid-notice-deaths-mandel-howard.html,nyt://article/4c3bb3cb-51af-5b1a-93e9-6eda1360380a,
"Paid Notice: Deaths  MANDEL, HOWARD",1999-06-25,article,Paid Death Notice,Classified,Archives,[],https://www.nytimes.com/1999/06/25/classified/paid-notice-deaths-mandel-howard.html,nyt://article/f591ad1e-b0cb-59a7-bfaa-4f6c1fa317a3,
"Paid Notice: Deaths  MANDEL, HOWARD",1999-06-24,article,Paid Death Notice,Classified,Archives,[],https://www.nytimes.com/1999/06/24/classified/paid-notice-deaths-mandel-howard.html,nyt://article/efd68ce7-4c05-5afe-a68c-af99536bc499,
"Paid Notice: Deaths  MANDEL, HOWARD",1999-06-23,article,Paid Death Notice,Classified,Archives,[],https://www.nytimes.com/1999/06/23/classified/paid-notice-deaths-mandel-howard.html,nyt://article/3f25dc60-a30c-5976-9534-b90de7a02dbe,
"Paid Notice: Deaths  MANDEL, HOWARD",1999-06-22,article,Paid Death Notice,Classified,Archives,[],https://www.nytimes.com/1999/06/22/classified/paid-notice-deaths-mandel-howard.html,nyt://article/4632fdc0-950e-55ff-8563-69ba15fc2813,
"Paid Notice: Deaths  MANDEL, HOWARD",1999-06-21,article,Paid Death Notice,Classified,Archives,[],https://www.nytimes.com/1999/06/21/classified/paid-notice-deaths-mandel-howard.html,nyt://article/4a234708-0f47-5a2b-94f1-04ad7e76f11b,
"Paid Notice: Deaths  MANDEL, HOWARD",1999-06-20,article,Paid Death Notice,Classified,Archives,[],https://www.nytimes.com/1999/06/20/classified/paid-notice-deaths-mandel-howard.html,nyt://article/97a80f3f-be37-5f34-b5be-40906a2a0671,
"Paid Notice: Deaths  MANDEL, HOWARD",1999-06-19,article,Paid Death Notice,Classified,Archives,[],https://www.nytimes.com/1999/06/19/classified/paid-notice-deaths-mandel-howard.html,nyt://article/aec68be9-0bee-5785-a5d0-c7afe082494c,
"Paid Notice: Deaths  MANDEL, HOWARD",1999-06-18,article,Paid Death Notice,Classified,Archives,[],https://www.nytimes.com/1999/06/18/classified/paid-notice-deaths-mandel-howard.html,nyt://article/9a80fee8-ba06-5c2e-9103-4d0ca95b9d81,
"Paid Notice: Deaths  MANDEL, HOWARD",1999-06-17,article,Paid Death Notice,Classified,Archives,[],https://www.nytimes.com/1999/06/17/classified/paid-notice-deaths-mandel-howard.html,nyt://article/67d9e2cf-5c0f-56f4-9354-85750bc9f67c,
"Paid Notice: Deaths  MANDEL, HOWARD",1999-06-16,article,Paid Death Notice,Classified,Archives,[],https://www.nytimes.com/1999/06/16/classified/paid-notice-deaths-mandel-howard.html,nyt://article/baac9733-e992-541c-af2e-5e985f19d5d9,
"Paid Notice: Deaths  MANDEL, HOWARD",1999-06-15,article,Paid Death Notice,Classified,Archives,[],https://www.nytimes.com/1999/06/15/classified/paid-notice-deaths-mandel-howard.html,nyt://article/e56eb502-1e62-508b-9bfc-e12043198fdf,
"Paid Notice: Deaths  MANDEL, HOWARD",1999-06-14,article,Paid Death Notice,Classified,Archives,[],https://www.nytimes.com/1999/06/14/classified/paid-notice-deaths-mandel-howard.html,nyt://article/f5e45670-f0bb-549c-aa61-655cd6a07b2f,
"Paid Notice: Deaths  MANDEL, HOWARD",1999-06-13,article,Paid Death Notice,Classified,Archives,[],https://www.nytimes.com/1999/06/13/classified/paid-notice-deaths-mandel-howard.html,nyt://article/8718537b-ca6e-57c6-a5b3-671dbf895b47,
"Paid Notice: Deaths  MANDEL, HOWARD",1999-06-12,article,Paid Death Notice,Classified,Archives,[],https://www.nytimes.com/1999/06/12/classified/paid-notice-deaths-mandel-howard.html,nyt://article/2e2094bb-9895-5310-92e7-86006253887b,
"Paid Notice: Deaths  MANDEL, HOWARD",1999-06-10,article,Paid Death Notice,Classified,Archives,[],https://www.nytimes.com/1999/06/10/classified/paid-notice-deaths-mandel-howard.html,nyt://article/1e884829-3bdd-5f68-902c-af9fff5dced7,
Those Words That Echo . . . Echo . . . Echo Through Life,1999-06-07,article,Series,The Arts/Cultural Desk,Arts,"['Writing and Writers', 'Surveys and Series']",https://www.nytimes.com/1999/06/07/arts/those-words-that-echo-echo-echo-through-life.html,nyt://article/5d643715-e5d1-5018-9fcb-23664fac17f8,By Jamaica Kincaid
"As Airlift Ends, Refugees Weigh Lure of U.S. Against Pull of Home",1999-06-05,article,News,Foreign Desk,World,"['United States International Relations', 'IMMIGRATION AND REFUGEES', 'FORT DIX (NJ)', 'SERBIA-INTERNATIONAL RELATIONS-US']",https://www.nytimes.com/1999/06/05/world/crisis-balkans-resettlement-airlift-ends-refugees-weigh-lure-us-against-pull.html,nyt://article/0e529b52-aec7-5182-9627-04849028450c,By Diana Jean Schemo
"Paid Notice: Deaths  ASHMAN, ELEANOR (NEE WYLE)",1999-05-23,article,Paid Death Notice,Classified,Archives,[],https://www.nytimes.com/1999/05/23/classified/paid-notice-deaths-ashman-eleanor-nee-wyle.html,nyt://article/efb5d90e-e912-527b-9300-c757df7e4349,
"Paid Notice: Deaths  CASSEL, CHARLES MOORE JR.",1999-05-19,article,Paid Death Notice,Classified,Archives,[],https://www.nytimes.com/1999/05/19/classified/paid-notice-deaths-cassel-charles-moore-jr.html,nyt://article/31726947-d200-5b20-beee-79ccd18ab9aa,
"Paid Notice: Deaths  BERLEY, ISABEL",1999-04-26,article,Paid Death Notice,Classified,Archives,[],https://www.nytimes.com/1999/04/26/classified/paid-notice-deaths-berley-isabel.html,nyt://article/496e1f18-d7f3-59e1-b15e-e3c74549287d,
Metropolitan Diary,1999-04-26,article,News,Metropolitan Desk,New York,[],https://www.nytimes.com/1999/04/26/nyregion/metropolitan-diary-398594.html,nyt://article/a3af4cb9-89d5-535e-9315-f9c6b0b7d7b9,By Enid Nemy
"Paid Notice: Deaths  BERLEY, ISABEL",1999-04-25,article,Paid Death Notice,Classified,Archives,[],https://www.nytimes.com/1999/04/25/classified/paid-notice-deaths-berley-isabel.html,nyt://article/9eeb10dc-5eea-5fc3-9964-5a0e13b2069d,
PUBLIC LIVES,1999-04-22,article,News,Metropolitan Desk,New York,"['MOTION PICTURES', 'Holidays and Special Occasions', 'Noise']",https://www.nytimes.com/1999/04/22/nyregion/public-lives.html,nyt://article/c21559a2-2caa-56b3-8195-db68baeadd5a,By James Barron With Linda Lee and Corey Kilgannon
Don't Expect Safir to Hear The Bell Toll,1999-04-16,article,News,Metropolitan Desk,New York,"['Police Brutality and Misconduct', 'Police']",https://www.nytimes.com/1999/04/16/nyregion/nyc-don-t-expect-safir-to-hear-the-bell-toll.html,nyt://article/68e7a601-538c-58b2-89b8-5cafd69d5f29,By Clyde Haberman
"Paid Notice: Deaths  CHASANAS, LILIA",1999-02-19,article,Paid Death Notice,Classified,Archives,[],https://www.nytimes.com/1999/02/19/classified/paid-notice-deaths-chasanas-lilia.html,nyt://article/3c6fcc19-f0fe-5302-9756-79d2e043aaed,
"Paid Notice: Deaths  HERLIHY, EDWARD J.",1999-02-02,article,Paid Death Notice,Classified,Archives,[],https://www.nytimes.com/1999/02/02/classified/paid-notice-deaths-herlihy-edward-j.html,nyt://article/3e467b86-c408-5fbc-b34f-d557fd14142c,
